Vin_tt,codes_tt,,Vin_ss,codes_ss,,Vin_ff,codes_ff,,Vin_sf,codes_sf,,Vin_fs,codes_fs,,Vin_tt_pre,codes_tt_pre,,Vin_ss_pre,codes_ss_pre,,Vin_ff_pre,codes_ff_pre,,Vin_sf_pre,codes_sf_pre,,Vin_fs_pre,codes_fs_pre
1.10470588,158,,1.10470588,158,,1.10470588,158,,1.10470588,158,,1.10470588,158,,1.10470588,156,,1.10470588,156,,1.10470588,156,,1.10470588,156,,1.10470588,156
1.10647059,158,,1.10647059,158,,1.10647059,158,,1.10647059,158,,1.10647059,158,,1.10647059,157,,1.10647059,157,,1.10647059,157,,1.10647059,157,,1.10647059,156
1.10823529,158,,1.10823529,158,,1.10823529,158,,1.10823529,158,,1.10823529,158,,1.10823529,157,,1.10823529,157,,1.10823529,157,,1.10823529,157,,1.10823529,157
1.11,159,,1.11,159,,1.11,159,,1.11,159,,1.11,159,,1.11,157,,1.11,157,,1.11,157,,1.11,157,,1.11,157
1.11176471,159,,1.11176471,159,,1.11176471,159,,1.11176471,159,,1.11176471,159,,1.11176471,157,,1.11176471,157,,1.11176471,157,,1.11176471,157,,1.11176471,157
1.11352941,160,,1.11352941,160,,1.11352941,160,,1.11352941,160,,1.11352941,160,,1.11352941,157,,1.11352941,157,,1.11352941,157,,1.11352941,157,,1.11352941,157
1.11529412,160,,1.11529412,160,,1.11529412,160,,1.11529412,160,,1.11529412,160,,1.11529412,158,,1.11529412,158,,1.11529412,158,,1.11529412,158,,1.11529412,158
1.11705882,160,,1.11705882,160,,1.11705882,160,,1.11705882,160,,1.11705882,160,,1.11705882,158,,1.11705882,158,,1.11705882,158,,1.11705882,158,,1.11705882,158
1.11882353,160,,1.11882353,160,,1.11882353,160,,1.11882353,160,,1.11882353,160,,1.11882353,158,,1.11882353,158,,1.11882353,158,,1.11882353,158,,1.11882353,158
1.12058824,160,,1.12058824,160,,1.12058824,160,,1.12058824,160,,1.12058824,160,,1.12058824,158,,1.12058824,158,,1.12058824,158,,1.12058824,158,,1.12058824,158
1.12235294,161,,1.12235294,161,,1.12235294,161,,1.12235294,161,,1.12235294,161,,1.12235294,159,,1.12235294,159,,1.12235294,159,,1.12235294,159,,1.12235294,159
1.12411765,161,,1.12411765,161,,1.12411765,161,,1.12411765,161,,1.12411765,161,,1.12411765,159,,1.12411765,159,,1.12411765,159,,1.12411765,159,,1.12411765,159
1.12588235,161,,1.12588235,161,,1.12588235,161,,1.12588235,161,,1.12588235,161,,1.12588235,159,,1.12588235,159,,1.12588235,159,,1.12588235,159,,1.12588235,159
1.12764706,161,,1.12764706,161,,1.12764706,161,,1.12764706,161,,1.12764706,161,,1.12764706,160,,1.12764706,160,,1.12764706,160,,1.12764706,160,,1.12764706,160
1.12941176,162,,1.12941176,162,,1.12941176,162,,1.12941176,162,,1.12941176,162,,1.12941176,160,,1.12941176,160,,1.12941176,160,,1.12941176,160,,1.12941176,160
1.13117647,162,,1.13117647,162,,1.13117647,162,,1.13117647,162,,1.13117647,162,,1.13117647,160,,1.13117647,160,,1.13117647,160,,1.13117647,160,,1.13117647,160
1.13294118,162,,1.13294118,162,,1.13294118,162,,1.13294118,162,,1.13294118,162,,1.13294118,160,,1.13294118,160,,1.13294118,160,,1.13294118,160,,1.13294118,160
1.13470588,162,,1.13470588,162,,1.13470588,162,,1.13470588,162,,1.13470588,162,,1.13470588,161,,1.13470588,161,,1.13470588,161,,1.13470588,161,,1.13470588,161
1.13647059,163,,1.13647059,163,,1.13647059,163,,1.13647059,162,,1.13647059,163,,1.13647059,161,,1.13647059,161,,1.13647059,161,,1.13647059,161,,1.13647059,161
1.13823529,163,,1.13823529,163,,1.13823529,163,,1.13823529,163,,1.13823529,163,,1.13823529,161,,1.13823529,161,,1.13823529,161,,1.13823529,161,,1.13823529,161
1.14,163,,1.14,163,,1.14,163,,1.14,163,,1.14,163,,1.14,161,,1.14,161,,1.14,161,,1.14,161,,1.14,161
1.14176471,163,,1.14176471,163,,1.14176471,163,,1.14176471,163,,1.14176471,163,,1.14176471,162,,1.14176471,162,,1.14176471,162,,1.14176471,162,,1.14176471,162
1.14352941,164,,1.14352941,164,,1.14352941,164,,1.14352941,164,,1.14352941,164,,1.14352941,162,,1.14352941,162,,1.14352941,162,,1.14352941,162,,1.14352941,162
1.14529412,164,,1.14529412,164,,1.14529412,164,,1.14529412,164,,1.14529412,164,,1.14529412,162,,1.14529412,162,,1.14529412,162,,1.14529412,162,,1.14529412,162
1.14705882,164,,1.14705882,164,,1.14705882,164,,1.14705882,164,,1.14705882,164,,1.14705882,162,,1.14705882,162,,1.14705882,162,,1.14705882,162,,1.14705882,162
1.14882353,164,,1.14882353,164,,1.14882353,164,,1.14882353,164,,1.14882353,164,,1.14882353,162,,1.14882353,162,,1.14882353,162,,1.14882353,162,,1.14882353,162
1.15058824,165,,1.15058824,165,,1.15058824,165,,1.15058824,165,,1.15058824,165,,1.15058824,163,,1.15058824,163,,1.15058824,163,,1.15058824,163,,1.15058824,163
1.15235294,165,,1.15235294,165,,1.15235294,165,,1.15235294,165,,1.15235294,165,,1.15235294,163,,1.15235294,163,,1.15235294,163,,1.15235294,163,,1.15235294,163
1.15411765,165,,1.15411765,165,,1.15411765,165,,1.15411765,165,,1.15411765,165,,1.15411765,163,,1.15411765,163,,1.15411765,163,,1.15411765,163,,1.15411765,163
1.15588235,165,,1.15588235,165,,1.15588235,165,,1.15588235,165,,1.15588235,165,,1.15588235,164,,1.15588235,164,,1.15588235,164,,1.15588235,164,,1.15588235,164
1.15764706,165,,1.15764706,165,,1.15764706,166,,1.15764706,165,,1.15764706,166,,1.15764706,164,,1.15764706,164,,1.15764706,164,,1.15764706,164,,1.15764706,164
1.15941176,166,,1.15941176,166,,1.15941176,166,,1.15941176,166,,1.15941176,166,,1.15941176,164,,1.15941176,164,,1.15941176,164,,1.15941176,164,,1.15941176,164
1.16117647,166,,1.16117647,166,,1.16117647,166,,1.16117647,166,,1.16117647,166,,1.16117647,164,,1.16117647,164,,1.16117647,164,,1.16117647,164,,1.16117647,164
1.16294118,166,,1.16294118,166,,1.16294118,166,,1.16294118,166,,1.16294118,166,,1.16294118,165,,1.16294118,165,,1.16294118,165,,1.16294118,165,,1.16294118,165
1.16470588,167,,1.16470588,167,,1.16470588,167,,1.16470588,167,,1.16470588,167,,1.16470588,165,,1.16470588,165,,1.16470588,165,,1.16470588,165,,1.16470588,165
1.16647059,167,,1.16647059,167,,1.16647059,167,,1.16647059,167,,1.16647059,167,,1.16647059,165,,1.16647059,165,,1.16647059,165,,1.16647059,165,,1.16647059,165
1.16823529,167,,1.16823529,167,,1.16823529,167,,1.16823529,167,,1.16823529,167,,1.16823529,165,,1.16823529,165,,1.16823529,165,,1.16823529,165,,1.16823529,165
1.17,167,,1.17,167,,1.17,167,,1.17,167,,1.17,167,,1.17,165,,1.17,165,,1.17,165,,1.17,165,,1.17,165
1.17176471,168,,1.17176471,168,,1.17176471,168,,1.17176471,168,,1.17176471,168,,1.17176471,166,,1.17176471,166,,1.17176471,166,,1.17176471,166,,1.17176471,166
1.17352941,168,,1.17352941,168,,1.17352941,168,,1.17352941,168,,1.17352941,168,,1.17352941,166,,1.17352941,166,,1.17352941,166,,1.17352941,166,,1.17352941,166
1.17529412,168,,1.17529412,168,,1.17529412,168,,1.17529412,168,,1.17529412,168,,1.17529412,166,,1.17529412,166,,1.17529412,166,,1.17529412,166,,1.17529412,166
1.17705882,168,,1.17705882,168,,1.17705882,168,,1.17705882,168,,1.17705882,168,,1.17705882,166,,1.17705882,166,,1.17705882,166,,1.17705882,166,,1.17705882,166
1.17882353,169,,1.17882353,169,,1.17882353,169,,1.17882353,169,,1.17882353,169,,1.17882353,167,,1.17882353,167,,1.17882353,167,,1.17882353,167,,1.17882353,167
1.18058824,169,,1.18058824,169,,1.18058824,169,,1.18058824,169,,1.18058824,169,,1.18058824,167,,1.18058824,167,,1.18058824,167,,1.18058824,167,,1.18058824,167
1.18235294,169,,1.18235294,169,,1.18235294,169,,1.18235294,169,,1.18235294,169,,1.18235294,167,,1.18235294,167,,1.18235294,167,,1.18235294,167,,1.18235294,167
1.18411765,169,,1.18411765,169,,1.18411765,169,,1.18411765,169,,1.18411765,169,,1.18411765,168,,1.18411765,168,,1.18411765,168,,1.18411765,168,,1.18411765,168
1.18588235,170,,1.18588235,170,,1.18588235,170,,1.18588235,170,,1.18588235,170,,1.18588235,168,,1.18588235,168,,1.18588235,168,,1.18588235,168,,1.18588235,168
1.18764706,170,,1.18764706,170,,1.18764706,170,,1.18764706,170,,1.18764706,170,,1.18764706,168,,1.18764706,168,,1.18764706,168,,1.18764706,168,,1.18764706,168
1.18941176,170,,1.18941176,170,,1.18941176,170,,1.18941176,170,,1.18941176,170,,1.18941176,168,,1.18941176,168,,1.18941176,168,,1.18941176,168,,1.18941176,168
1.19117647,170,,1.19117647,170,,1.19117647,170,,1.19117647,170,,1.19117647,170,,1.19117647,169,,1.19117647,169,,1.19117647,169,,1.19117647,169,,1.19117647,169
1.19294118,171,,1.19294118,171,,1.19294118,171,,1.19294118,171,,1.19294118,171,,1.19294118,169,,1.19294118,169,,1.19294118,169,,1.19294118,169,,1.19294118,169
1.19470588,171,,1.19470588,171,,1.19470588,171,,1.19470588,171,,1.19470588,171,,1.19470588,169,,1.19470588,169,,1.19470588,169,,1.19470588,169,,1.19470588,169
1.19647059,171,,1.19647059,171,,1.19647059,171,,1.19647059,171,,1.19647059,171,,1.19647059,169,,1.19647059,169,,1.19647059,169,,1.19647059,169,,1.19647059,169
1.19823529,171,,1.19823529,171,,1.19823529,171,,1.19823529,171,,1.19823529,171,,1.19823529,170,,1.19823529,170,,1.19823529,170,,1.19823529,170,,1.19823529,170
1.2,172,,1.2,172,,1.2,172,,1.2,172,,1.2,172,,1.2,170,,1.2,170,,1.2,170,,1.2,170,,1.2,170
1.20176471,172,,1.20176471,172,,1.20176471,172,,1.20176471,172,,1.20176471,172,,1.20176471,170,,1.20176471,170,,1.20176471,170,,1.20176471,170,,1.20176471,170
1.20352941,172,,1.20352941,172,,1.20352941,172,,1.20352941,172,,1.20352941,172,,1.20352941,170,,1.20352941,170,,1.20352941,170,,1.20352941,170,,1.20352941,170
1.20529412,172,,1.20529412,172,,1.20529412,172,,1.20529412,172,,1.20529412,172,,1.20529412,170,,1.20529412,170,,1.20529412,170,,1.20529412,170,,1.20529412,170
1.20705882,173,,1.20705882,173,,1.20705882,173,,1.20705882,173,,1.20705882,173,,1.20705882,171,,1.20705882,171,,1.20705882,171,,1.20705882,171,,1.20705882,171
1.20882353,173,,1.20882353,173,,1.20882353,173,,1.20882353,173,,1.20882353,173,,1.20882353,171,,1.20882353,171,,1.20882353,171,,1.20882353,171,,1.20882353,171
1.21058824,173,,1.21058824,173,,1.21058824,173,,1.21058824,173,,1.21058824,173,,1.21058824,171,,1.21058824,171,,1.21058824,171,,1.21058824,171,,1.21058824,171
1.21235294,173,,1.21235294,173,,1.21235294,173,,1.21235294,173,,1.21235294,173,,1.21235294,171,,1.21235294,171,,1.21235294,171,,1.21235294,171,,1.21235294,171
1.21411765,174,,1.21411765,174,,1.21411765,174,,1.21411765,174,,1.21411765,174,,1.21411765,172,,1.21411765,172,,1.21411765,172,,1.21411765,172,,1.21411765,172
1.21588235,174,,1.21588235,174,,1.21588235,174,,1.21588235,174,,1.21588235,174,,1.21588235,172,,1.21588235,172,,1.21588235,172,,1.21588235,172,,1.21588235,172
1.21764706,174,,1.21764706,174,,1.21764706,174,,1.21764706,174,,1.21764706,174,,1.21764706,172,,1.21764706,172,,1.21764706,172,,1.21764706,172,,1.21764706,172
1.21941176,174,,1.21941176,174,,1.21941176,174,,1.21941176,174,,1.21941176,174,,1.21941176,173,,1.21941176,173,,1.21941176,173,,1.21941176,173,,1.21941176,173
1.22117647,175,,1.22117647,175,,1.22117647,175,,1.22117647,175,,1.22117647,175,,1.22117647,173,,1.22117647,173,,1.22117647,173,,1.22117647,173,,1.22117647,173
1.22294118,175,,1.22294118,175,,1.22294118,175,,1.22294118,175,,1.22294118,175,,1.22294118,173,,1.22294118,173,,1.22294118,173,,1.22294118,173,,1.22294118,173
1.22470588,175,,1.22470588,175,,1.22470588,175,,1.22470588,175,,1.22470588,175,,1.22470588,173,,1.22470588,173,,1.22470588,173,,1.22470588,173,,1.22470588,173
1.22647059,175,,1.22647059,175,,1.22647059,175,,1.22647059,175,,1.22647059,175,,1.22647059,173,,1.22647059,173,,1.22647059,173,,1.22647059,173,,1.22647059,173
1.22823529,176,,1.22823529,175,,1.22823529,176,,1.22823529,175,,1.22823529,176,,1.22823529,174,,1.22823529,174,,1.22823529,174,,1.22823529,174,,1.22823529,174
1.23,176,,1.23,176,,1.23,176,,1.23,176,,1.23,176,,1.23,174,,1.23,174,,1.23,174,,1.23,174,,1.23,174
1.23176471,176,,1.23176471,176,,1.23176471,176,,1.23176471,176,,1.23176471,176,,1.23176471,174,,1.23176471,174,,1.23176471,174,,1.23176471,174,,1.23176471,174
1.23352941,176,,1.23352941,176,,1.23352941,176,,1.23352941,176,,1.23352941,176,,1.23352941,174,,1.23352941,174,,1.23352941,174,,1.23352941,174,,1.23352941,174
1.23529412,177,,1.23529412,177,,1.23529412,177,,1.23529412,177,,1.23529412,177,,1.23529412,175,,1.23529412,175,,1.23529412,175,,1.23529412,175,,1.23529412,175
1.23705882,177,,1.23705882,177,,1.23705882,177,,1.23705882,177,,1.23705882,177,,1.23705882,175,,1.23705882,175,,1.23705882,175,,1.23705882,175,,1.23705882,175
1.23882353,177,,1.23882353,177,,1.23882353,177,,1.23882353,177,,1.23882353,177,,1.23882353,175,,1.23882353,175,,1.23882353,175,,1.23882353,175,,1.23882353,175
1.24058824,178,,1.24058824,178,,1.24058824,177,,1.24058824,178,,1.24058824,178,,1.24058824,175,,1.24058824,175,,1.24058824,175,,1.24058824,175,,1.24058824,175
1.24235294,178,,1.24235294,178,,1.24235294,178,,1.24235294,178,,1.24235294,178,,1.24235294,176,,1.24235294,176,,1.24235294,176,,1.24235294,176,,1.24235294,176
1.24411765,178,,1.24411765,178,,1.24411765,178,,1.24411765,178,,1.24411765,178,,1.24411765,176,,1.24411765,176,,1.24411765,176,,1.24411765,176,,1.24411765,176
1.24588235,178,,1.24588235,178,,1.24588235,178,,1.24588235,178,,1.24588235,178,,1.24588235,176,,1.24588235,176,,1.24588235,176,,1.24588235,176,,1.24588235,176
1.24764706,178,,1.24764706,178,,1.24764706,178,,1.24764706,178,,1.24764706,178,,1.24764706,177,,1.24764706,177,,1.24764706,177,,1.24764706,177,,1.24764706,177
1.24941176,179,,1.24941176,179,,1.24941176,179,,1.24941176,179,,1.24941176,179,,1.24941176,177,,1.24941176,177,,1.24941176,177,,1.24941176,177,,1.24941176,177
1.25117647,179,,1.25117647,179,,1.25117647,179,,1.25117647,179,,1.25117647,179,,1.25117647,177,,1.25117647,177,,1.25117647,177,,1.25117647,177,,1.25117647,177
1.25294118,179,,1.25294118,179,,1.25294118,179,,1.25294118,179,,1.25294118,179,,1.25294118,177,,1.25294118,177,,1.25294118,177,,1.25294118,177,,1.25294118,177
1.25470588,180,,1.25470588,180,,1.25470588,180,,1.25470588,180,,1.25470588,180,,1.25470588,178,,1.25470588,178,,1.25470588,178,,1.25470588,178,,1.25470588,178
1.25647059,180,,1.25647059,180,,1.25647059,180,,1.25647059,180,,1.25647059,180,,1.25647059,178,,1.25647059,178,,1.25647059,178,,1.25647059,178,,1.25647059,178
1.25823529,180,,1.25823529,180,,1.25823529,180,,1.25823529,180,,1.25823529,180,,1.25823529,178,,1.25823529,178,,1.25823529,178,,1.25823529,178,,1.25823529,178
1.26,180,,1.26,180,,1.26,180,,1.26,180,,1.26,180,,1.26,178,,1.26,178,,1.26,178,,1.26,178,,1.26,178
1.26176471,181,,1.26176471,181,,1.26176471,181,,1.26176471,181,,1.26176471,181,,1.26176471,178,,1.26176471,178,,1.26176471,178,,1.26176471,178,,1.26176471,178
1.26352941,181,,1.26352941,181,,1.26352941,181,,1.26352941,181,,1.26352941,181,,1.26352941,179,,1.26352941,179,,1.26352941,179,,1.26352941,179,,1.26352941,179
1.26529412,181,,1.26529412,181,,1.26529412,181,,1.26529412,181,,1.26529412,181,,1.26529412,179,,1.26529412,179,,1.26529412,179,,1.26529412,179,,1.26529412,179
1.26705882,181,,1.26705882,181,,1.26705882,181,,1.26705882,181,,1.26705882,181,,1.26705882,179,,1.26705882,179,,1.26705882,179,,1.26705882,179,,1.26705882,179
1.26882353,181,,1.26882353,181,,1.26882353,181,,1.26882353,181,,1.26882353,181,,1.26882353,180,,1.26882353,180,,1.26882353,180,,1.26882353,180,,1.26882353,180
1.27058824,182,,1.27058824,182,,1.27058824,182,,1.27058824,182,,1.27058824,182,,1.27058824,180,,1.27058824,180,,1.27058824,180,,1.27058824,180,,1.27058824,180
1.27235294,182,,1.27235294,182,,1.27235294,182,,1.27235294,182,,1.27235294,182,,1.27235294,180,,1.27235294,180,,1.27235294,180,,1.27235294,180,,1.27235294,180
1.27411765,182,,1.27411765,182,,1.27411765,182,,1.27411765,182,,1.27411765,182,,1.27411765,180,,1.27411765,180,,1.27411765,180,,1.27411765,180,,1.27411765,180
1.27588235,182,,1.27588235,182,,1.27588235,182,,1.27588235,182,,1.27588235,182,,1.27588235,181,,1.27588235,181,,1.27588235,181,,1.27588235,181,,1.27588235,181
1.27764706,183,,1.27764706,183,,1.27764706,183,,1.27764706,183,,1.27764706,183,,1.27764706,181,,1.27764706,181,,1.27764706,181,,1.27764706,181,,1.27764706,181
1.27941176,183,,1.27941176,183,,1.27941176,183,,1.27941176,183,,1.27941176,183,,1.27941176,181,,1.27941176,181,,1.27941176,181,,1.27941176,181,,1.27941176,181
1.28117647,183,,1.28117647,183,,1.28117647,183,,1.28117647,183,,1.28117647,183,,1.28117647,181,,1.28117647,181,,1.28117647,181,,1.28117647,181,,1.28117647,181
1.28294118,183,,1.28294118,183,,1.28294118,183,,1.28294118,183,,1.28294118,183,,1.28294118,181,,1.28294118,181,,1.28294118,181,,1.28294118,181,,1.28294118,181
1.28470588,184,,1.28470588,184,,1.28470588,184,,1.28470588,184,,1.28470588,184,,1.28470588,182,,1.28470588,182,,1.28470588,182,,1.28470588,182,,1.28470588,182
1.28647059,184,,1.28647059,184,,1.28647059,184,,1.28647059,184,,1.28647059,184,,1.28647059,182,,1.28647059,182,,1.28647059,182,,1.28647059,182,,1.28647059,182
1.28823529,184,,1.28823529,184,,1.28823529,184,,1.28823529,184,,1.28823529,184,,1.28823529,182,,1.28823529,182,,1.28823529,182,,1.28823529,182,,1.28823529,182
1.29,185,,1.29,185,,1.29,185,,1.29,185,,1.29,185,,1.29,182,,1.29,182,,1.29,182,,1.29,182,,1.29,182
1.29176471,185,,1.29176471,185,,1.29176471,185,,1.29176471,185,,1.29176471,185,,1.29176471,183,,1.29176471,183,,1.29176471,183,,1.29176471,183,,1.29176471,183
1.29352941,185,,1.29352941,185,,1.29352941,185,,1.29352941,185,,1.29352941,185,,1.29352941,183,,1.29352941,183,,1.29352941,183,,1.29352941,183,,1.29352941,183
1.29529412,185,,1.29529412,185,,1.29529412,185,,1.29529412,185,,1.29529412,185,,1.29529412,183,,1.29529412,183,,1.29529412,183,,1.29529412,183,,1.29529412,183
1.29705882,186,,1.29705882,186,,1.29705882,186,,1.29705882,186,,1.29705882,186,,1.29705882,183,,1.29705882,183,,1.29705882,183,,1.29705882,183,,1.29705882,183
1.29882353,186,,1.29882353,186,,1.29882353,186,,1.29882353,186,,1.29882353,186,,1.29882353,184,,1.29882353,184,,1.29882353,184,,1.29882353,184,,1.29882353,184
1.30058824,186,,1.30058824,186,,1.30058824,186,,1.30058824,186,,1.30058824,186,,1.30058824,184,,1.30058824,184,,1.30058824,184,,1.30058824,184,,1.30058824,184
1.30235294,186,,1.30235294,186,,1.30235294,186,,1.30235294,186,,1.30235294,186,,1.30235294,184,,1.30235294,184,,1.30235294,184,,1.30235294,184,,1.30235294,184
1.30411765,187,,1.30411765,186,,1.30411765,187,,1.30411765,186,,1.30411765,187,,1.30411765,185,,1.30411765,185,,1.30411765,185,,1.30411765,185,,1.30411765,185
1.30588235,187,,1.30588235,187,,1.30588235,187,,1.30588235,187,,1.30588235,187,,1.30588235,185,,1.30588235,185,,1.30588235,185,,1.30588235,185,,1.30588235,185
1.30764706,187,,1.30764706,187,,1.30764706,187,,1.30764706,187,,1.30764706,187,,1.30764706,185,,1.30764706,185,,1.30764706,185,,1.30764706,185,,1.30764706,185
1.30941176,187,,1.30941176,187,,1.30941176,187,,1.30941176,187,,1.30941176,187,,1.30941176,185,,1.30941176,185,,1.30941176,185,,1.30941176,185,,1.30941176,185
1.31117647,187,,1.31117647,187,,1.31117647,187,,1.31117647,187,,1.31117647,187,,1.31117647,186,,1.31117647,186,,1.31117647,186,,1.31117647,186,,1.31117647,186
1.31294118,188,,1.31294118,188,,1.31294118,188,,1.31294118,188,,1.31294118,188,,1.31294118,186,,1.31294118,186,,1.31294118,186,,1.31294118,186,,1.31294118,186
1.31470588,188,,1.31470588,188,,1.31470588,188,,1.31470588,188,,1.31470588,188,,1.31470588,186,,1.31470588,186,,1.31470588,186,,1.31470588,186,,1.31470588,186
1.31647059,188,,1.31647059,188,,1.31647059,188,,1.31647059,188,,1.31647059,188,,1.31647059,186,,1.31647059,186,,1.31647059,186,,1.31647059,186,,1.31647059,186
1.31823529,189,,1.31823529,189,,1.31823529,189,,1.31823529,189,,1.31823529,189,,1.31823529,186,,1.31823529,186,,1.31823529,186,,1.31823529,186,,1.31823529,186
1.32,189,,1.32,189,,1.32,189,,1.32,189,,1.32,189,,1.32,187,,1.32,187,,1.32,187,,1.32,187,,1.32,187
1.32176471,189,,1.32176471,189,,1.32176471,189,,1.32176471,189,,1.32176471,189,,1.32176471,187,,1.32176471,187,,1.32176471,187,,1.32176471,187,,1.32176471,187
1.32352941,189,,1.32352941,189,,1.32352941,189,,1.32352941,189,,1.32352941,189,,1.32352941,187,,1.32352941,187,,1.32352941,187,,1.32352941,187,,1.32352941,187
1.32529412,190,,1.32529412,189,,1.32529412,190,,1.32529412,190,,1.32529412,190,,1.32529412,187,,1.32529412,187,,1.32529412,187,,1.32529412,187,,1.32529412,187
1.32705882,190,,1.32705882,190,,1.32705882,190,,1.32705882,190,,1.32705882,190,,1.32705882,188,,1.32705882,188,,1.32705882,188,,1.32705882,188,,1.32705882,188
1.32882353,190,,1.32882353,190,,1.32882353,190,,1.32882353,190,,1.32882353,190,,1.32882353,188,,1.32882353,188,,1.32882353,188,,1.32882353,188,,1.32882353,188
1.33058824,190,,1.33058824,190,,1.33058824,190,,1.33058824,190,,1.33058824,190,,1.33058824,188,,1.33058824,188,,1.33058824,188,,1.33058824,188,,1.33058824,188
1.33235294,191,,1.33235294,191,,1.33235294,191,,1.33235294,191,,1.33235294,191,,1.33235294,189,,1.33235294,189,,1.33235294,189,,1.33235294,189,,1.33235294,189
1.33411765,191,,1.33411765,191,,1.33411765,191,,1.33411765,191,,1.33411765,191,,1.33411765,189,,1.33411765,189,,1.33411765,189,,1.33411765,189,,1.33411765,189
1.33588235,191,,1.33588235,191,,1.33588235,191,,1.33588235,191,,1.33588235,191,,1.33588235,189,,1.33588235,189,,1.33588235,189,,1.33588235,189,,1.33588235,189
1.33764706,191,,1.33764706,191,,1.33764706,191,,1.33764706,191,,1.33764706,191,,1.33764706,189,,1.33764706,189,,1.33764706,189,,1.33764706,189,,1.33764706,189
1.33941176,191,,1.33941176,191,,1.33941176,191,,1.33941176,191,,1.33941176,191,,1.33941176,189,,1.33941176,189,,1.33941176,189,,1.33941176,189,,1.33941176,189
1.34117647,191,,1.34117647,191,,1.34117647,191,,1.34117647,191,,1.34117647,191,,1.34117647,190,,1.34117647,190,,1.34117647,190,,1.34117647,190,,1.34117647,190
1.34294118,192,,1.34294118,191,,1.34294118,192,,1.34294118,191,,1.34294118,192,,1.34294118,190,,1.34294118,190,,1.34294118,190,,1.34294118,190,,1.34294118,190
1.34470588,192,,1.34470588,192,,1.34470588,192,,1.34470588,192,,1.34470588,192,,1.34470588,190,,1.34470588,190,,1.34470588,190,,1.34470588,190,,1.34470588,190
1.34647059,193,,1.34647059,193,,1.34647059,193,,1.34647059,193,,1.34647059,193,,1.34647059,190,,1.34647059,190,,1.34647059,190,,1.34647059,190,,1.34647059,190
1.34823529,193,,1.34823529,193,,1.34823529,193,,1.34823529,193,,1.34823529,193,,1.34823529,191,,1.34823529,191,,1.34823529,191,,1.34823529,191,,1.34823529,191
1.35,193,,1.35,193,,1.35,193,,1.35,193,,1.35,193,,1.35,191,,1.35,191,,1.35,191,,1.35,191,,1.35,191
1.35176471,193,,1.35176471,194,,1.35176471,193,,1.35176471,194,,1.35176471,193,,1.35176471,191,,1.35176471,191,,1.35176471,191,,1.35176471,191,,1.35176471,191
1.35352941,194,,1.35352941,194,,1.35352941,194,,1.35352941,194,,1.35352941,194,,1.35352941,191,,1.35352941,191,,1.35352941,191,,1.35352941,191,,1.35352941,191
1.35529412,194,,1.35529412,194,,1.35529412,194,,1.35529412,194,,1.35529412,194,,1.35529412,191,,1.35529412,191,,1.35529412,192,,1.35529412,191,,1.35529412,191
1.35705882,194,,1.35705882,194,,1.35705882,194,,1.35705882,194,,1.35705882,194,,1.35705882,192,,1.35705882,191,,1.35705882,192,,1.35705882,192,,1.35705882,192
1.35882353,194,,1.35882353,194,,1.35882353,194,,1.35882353,194,,1.35882353,194,,1.35882353,192,,1.35882353,192,,1.35882353,192,,1.35882353,192,,1.35882353,192
1.36058824,195,,1.36058824,195,,1.36058824,195,,1.36058824,195,,1.36058824,195,,1.36058824,193,,1.36058824,193,,1.36058824,193,,1.36058824,193,,1.36058824,193
1.36235294,195,,1.36235294,195,,1.36235294,195,,1.36235294,195,,1.36235294,195,,1.36235294,193,,1.36235294,193,,1.36235294,193,,1.36235294,193,,1.36235294,193
1.36411765,195,,1.36411765,195,,1.36411765,195,,1.36411765,195,,1.36411765,195,,1.36411765,193,,1.36411765,193,,1.36411765,193,,1.36411765,193,,1.36411765,193
1.36588235,196,,1.36588235,196,,1.36588235,196,,1.36588235,196,,1.36588235,196,,1.36588235,193,,1.36588235,193,,1.36588235,193,,1.36588235,193,,1.36588235,193
1.36764706,196,,1.36764706,196,,1.36764706,196,,1.36764706,196,,1.36764706,196,,1.36764706,194,,1.36764706,194,,1.36764706,194,,1.36764706,194,,1.36764706,194
1.36941176,196,,1.36941176,196,,1.36941176,196,,1.36941176,196,,1.36941176,196,,1.36941176,194,,1.36941176,194,,1.36941176,194,,1.36941176,194,,1.36941176,194
1.37117647,196,,1.37117647,196,,1.37117647,196,,1.37117647,196,,1.37117647,196,,1.37117647,194,,1.37117647,194,,1.37117647,194,,1.37117647,194,,1.37117647,194
1.37294118,197,,1.37294118,197,,1.37294118,197,,1.37294118,197,,1.37294118,197,,1.37294118,194,,1.37294118,194,,1.37294118,194,,1.37294118,194,,1.37294118,194
1.37470588,197,,1.37470588,197,,1.37470588,197,,1.37470588,197,,1.37470588,197,,1.37470588,194,,1.37470588,194,,1.37470588,194,,1.37470588,194,,1.37470588,194
1.37647059,197,,1.37647059,197,,1.37647059,197,,1.37647059,197,,1.37647059,197,,1.37647059,195,,1.37647059,195,,1.37647059,195,,1.37647059,195,,1.37647059,195
1.37823529,197,,1.37823529,197,,1.37823529,197,,1.37823529,197,,1.37823529,197,,1.37823529,195,,1.37823529,195,,1.37823529,195,,1.37823529,195,,1.37823529,195
1.38,197,,1.38,197,,1.38,197,,1.38,197,,1.38,197,,1.38,195,,1.38,195,,1.38,195,,1.38,195,,1.38,195
